Experiment,sample_id,study,project,condition,rep_id,Strain Description,Strain,Culture Type,Evolved Sample,Base Media,Temperature (C),pH,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Antibiotic for selection,Growth Rate (1/hr),Isolate Type,Additional Details,project_reference,Sequencing Machine,LibraryLayout,Platform,Biological Replicates,DOI,GEO,SRX,Run,R1,R2,contact,creator,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates
p1k_00701,pcoli__sfCOMT__2,pColi,pcoli,sfCOMT,2,Escherichia coli K-12 MG1655 sfCOMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.641809205,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/sfCOMT-2_S10_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-2_S10_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-2_S10_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-2_S10_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/sfCOMT-2_S10_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-2_S10_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-2_S10_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-2_S10_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:sfCOMT,True,True
p1k_00702,pcoli__sgAANAT_D63G__1,pColi,pcoli,sgAANAT_D63G,1,Escherichia coli K-12 MG1655 sgAANAT_D63G,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.594046988,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/sgAANAT-D63G-1_S23_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-1_S23_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-1_S23_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-1_S23_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/sgAANAT-D63G-1_S23_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-1_S23_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-1_S23_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-1_S23_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:sgAANAT_D63G,True,True
p1k_00703,pcoli__sgAANAT_D63G__2,pColi,pcoli,sgAANAT_D63G,2,Escherichia coli K-12 MG1655 sgAANAT_D63G,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.585148672,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/sgAANAT-D63G-2_S24_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-2_S24_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-2_S24_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-2_S24_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/sgAANAT-D63G-2_S24_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-2_S24_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-2_S24_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-2_S24_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:sgAANAT_D63G,True,True
p1k_00704,pcoli__ssDDC__1,pColi,pcoli,ssDDC,1,Escherichia coli K-12 MG1655 ssDDC,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.590439296,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/ssDDC-1_S19_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-1_S19_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-1_S19_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-1_S19_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/ssDDC-1_S19_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-1_S19_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-1_S19_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-1_S19_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:ssDDC,True,True
p1k_00705,pcoli__ssDDC__2,pColi,pcoli,ssDDC,2,Escherichia coli K-12 MG1655 ssDDC,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.5890693,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/ssDDC-2_S20_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-2_S20_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-2_S20_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-2_S20_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/ssDDC-2_S20_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-2_S20_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-2_S20_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-2_S20_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:ssDDC,True,True
p1k_00706,pcoli__TP53B__1,pColi,pcoli,TP53B,1,Escherichia coli K-12 MG1655 TP53B,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.471959287,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/tp53b-1_S16_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/tp53b-1_S16_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/tp53b-1_S16_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/tp53b-1_S16_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/tp53b-1_S16_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/tp53b-1_S16_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/tp53b-1_S16_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/tp53b-1_S16_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:TP53B,True,True
p1k_00707,pcoli__TP53B__2,pColi,pcoli,TP53B,2,Escherichia coli K-12 MG1655 TP53B,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.488004983,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/tp53b-2_S17_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/tp53b-2_S17_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/tp53b-2_S17_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/tp53b-2_S17_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/tp53b-2_S17_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/tp53b-2_S17_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/tp53b-2_S17_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/tp53b-2_S17_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:TP53B,True,True
p1k_00708,pcoli__WT__1,pColi,pcoli,WT,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.64388282,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/Gly2-WT-1_S21_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Gly2-WT-1_S21_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Gly2-WT-1_S21_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Gly2-WT-1_S21_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/Gly2-WT-1_S21_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Gly2-WT-1_S21_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Gly2-WT-1_S21_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Gly2-WT-1_S21_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:WT,True,True
p1k_00709,pcoli__WT__2,pColi,pcoli,WT,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.588549893,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/Gly2-WT-2_S22_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Gly2-WT-2_S22_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Gly2-WT-2_S22_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Gly2-WT-2_S22_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/Gly2-WT-2_S22_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Gly2-WT-2_S22_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Gly2-WT-2_S22_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Gly2-WT-2_S22_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:WT,True,True
p1k_00791,adnB__wt_adn__1,adnB,adnB,wt_adn,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(.2%),NH4Cl(1),O2,,adenosine(),,,,,p1k_00791;p1k_00792,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/adnB/YTF_HRS_MG1655M9Adenos2mM1_S85_L002_R1_001.fastq.gz,s3://precise-db/raw_data/adnB/YTF_HRS_MG1655M9Adenos2mM1_S85_L002_R2_001.fastq.gz,Irina Rodionova,Irina Rodionova,True,True,True,True,adnB:wt_adn,True,True
p1k_00792,adnB__wt_adn__2,adnB,adnB,wt_adn,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(.2%),NH4Cl(1),O2,,adenosine(),,,,,p1k_00791;p1k_00792,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/adnB/YTF_HRS_MG1655M9Adenos2mM2_S86_L002_R1_001.fastq.gz,s3://precise-db/raw_data/adnB/YTF_HRS_MG1655M9Adenos2mM2_S86_L002_R2_001.fastq.gz,Irina Rodionova,Irina Rodionova,True,True,True,True,adnB:wt_adn,True,True
p1k_00793,adnB__delydhB_adn__1,adnB,adnB,delydhB_adn,1,Escherichia coli K-12 MG1655 del_ydhB,MG1655,Batch,No,M9,37,7.0,glucose(.2%),NH4Cl(1),O2,,adenosine(),,,,,p1k_00791;p1k_00792,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/adnB/YTF_HRS_ydhBM9Adenos2mM1_S83_L002_R1_001.fastq.gz,s3://precise-db/raw_data/adnB/YTF_HRS_ydhBM9Adenos2mM1_S83_L002_R2_001.fastq.gz,Irina Rodionova,Irina Rodionova,True,False,True,True,adnB:delydhB_adn,True,True
p1k_00794,adnB__delydhB_adn__2,adnB,adnB,delydhB_adn,2,Escherichia coli K-12 MG1655 del_ydhB,MG1655,Batch,No,M9,37,7.0,glucose(.2%),NH4Cl(1),O2,,adenosine(),,,,,p1k_00791;p1k_00792,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/adnB/YTF_HRS_ydhBM9Adenos2mM2_S84_L002_R1_001.fastq.gz,s3://precise-db/raw_data/adnB/YTF_HRS_ydhBM9Adenos2mM2_S84_L002_R2_001.fastq.gz,Irina Rodionova,Irina Rodionova,True,False,True,True,adnB:delydhB_adn,True,True
p1k_00795,ytf2__wt_glc__1,yTF 2,ytf2,wt_glc,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,p1k_00795;p1k_00796,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/ytf2/YTF_HRS_MG1655_WT_R1_S62_L002_R1_001.fastq.gz,s3://precise-db/raw_data/ytf2/YTF_HRS_MG1655_WT_R1_S62_L002_R2_001.fastq.gz,Ye Gao,Ye Gao,True,True,True,True,ytf2:wt_glc,True,True
p1k_00796,ytf2__wt_glc__2,yTF 2,ytf2,wt_glc,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,p1k_00795;p1k_00796,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/ytf2/YTF_HRS_MG1655_WT_R2_S63_L002_R1_001.fastq.gz,s3://precise-db/raw_data/ytf2/YTF_HRS_MG1655_WT_R2_S63_L002_R2_001.fastq.gz,Ye Gao,Ye Gao,True,True,True,True,ytf2:wt_glc,True,True
p1k_00797,ytf2__ybcM_glc__1,yTF 2,ytf2,ybcM_glc,1,Escherichia coli K-12 MG1655 del_ybcM,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,p1k_00795;p1k_00796,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/ytf2/YTF_CHX_YBCM_R1_S97_L002_R1_001.fastq.gz,s3://precise-db/raw_data/ytf2/YTF_CHX_YBCM_R1_S97_L002_R2_001.fastq.gz,Ye Gao,Ye Gao,True,True,True,True,ytf2:ybcM_glc,True,True
p1k_00798,ytf2__ybcM_glc__2,yTF 2,ytf2,ybcM_glc,2,Escherichia coli K-12 MG1655 del_ybcM,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,p1k_00795;p1k_00796,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/ytf2/YTF_CHX_YBCM_R2_S98_L002_R1_001.fastq.gz,s3://precise-db/raw_data/ytf2/YTF_CHX_YBCM_R2_S98_L002_R2_001.fastq.gz,Ye Gao,Ye Gao,True,True,True,True,ytf2:ybcM_glc,True,True
p1k_00799,ytf2__ydhB_glc__1,yTF 2,ytf2,ydhB_glc,1,Escherichia coli K-12 MG1655 del_ydhB,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,p1k_00795;p1k_00796,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/ytf2/YTF_CHX_YDHB_R1_S99_L002_R1_001.fastq.gz,s3://precise-db/raw_data/ytf2/YTF_CHX_YDHB_R1_S99_L002_R2_001.fastq.gz,Ye Gao,Ye Gao,True,True,True,True,ytf2:ydhB_glc,True,True
p1k_00800,ytf2__ydhB_glc__2,yTF 2,ytf2,ydhB_glc,2,Escherichia coli K-12 MG1655 del_ydhB,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,p1k_00795;p1k_00796,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/ytf2/YTF_CHX_YDHB_R2_S100_L002_R1_001.fastq.gz,s3://precise-db/raw_data/ytf2/YTF_CHX_YDHB_R2_S100_L002_R2_001.fastq.gz,Ye Gao,Ye Gao,True,True,True,True,ytf2:ydhB_glc,True,True
p1k_00801,ytf2__yfeC_glc__1,yTF 2,ytf2,yfeC_glc,1,Escherichia coli K-12 MG1655 del_yfeC,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,p1k_00795;p1k_00796,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/ytf2/YTF_CHX_YFEC_R1_S101_L002_R1_001.fastq.gz,s3://precise-db/raw_data/ytf2/YTF_CHX_YFEC_R1_S101_L002_R2_001.fastq.gz,Ye Gao,Ye Gao,True,True,True,True,ytf2:yfeC_glc,True,True
p1k_00802,ytf2__yfeC_glc__2,yTF 2,ytf2,yfeC_glc,2,Escherichia coli K-12 MG1655 del_yfeC,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,p1k_00795;p1k_00796,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/ytf2/YTF_CHX_YFEC_R2_S102_L002_R1_001.fastq.gz,s3://precise-db/raw_data/ytf2/YTF_CHX_YFEC_R2_S102_L002_R2_001.fastq.gz,Ye Gao,Ye Gao,True,True,True,True,ytf2:yfeC_glc,True,True
p1k_00803,ytf2__yciT_glc__1,yTF 2,ytf2,yciT_glc,1,Escherichia coli K-12 MG1655 del_yciT,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,p1k_00795;p1k_00796,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/ytf2/YTF_HRS_YCIT_R1_S66_L002_R1_001.fastq.gz,s3://precise-db/raw_data/ytf2/YTF_HRS_YCIT_R1_S66_L002_R2_001.fastq.gz,Ye Gao,Ye Gao,True,True,True,True,ytf2:yciT_glc,True,True
p1k_00804,ytf2__yciT_glc__2,yTF 2,ytf2,yciT_glc,2,Escherichia coli K-12 MG1655 del_yciT,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,p1k_00795;p1k_00796,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/ytf2/YTF_HRS_YCIT_R2_S67_L002_R1_001.fastq.gz,s3://precise-db/raw_data/ytf2/YTF_HRS_YCIT_R2_S67_L002_R2_001.fastq.gz,Ye Gao,Ye Gao,True,True,True,True,ytf2:yciT_glc,True,True
p1k_00805,ytf2__ydiZ_glc__1,yTF 2,ytf2,ydiZ_glc,1,Escherichia coli K-12 MG1655 del_ydiZ,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,p1k_00795;p1k_00796,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/ytf2/YTF_HRS_YDIZ_R1_S60_L002_R1_001.fastq.gz,s3://precise-db/raw_data/ytf2/YTF_HRS_YDIZ_R1_S60_L002_R2_001.fastq.gz,Ye Gao,Ye Gao,True,True,True,True,ytf2:ydiZ_glc,True,True
p1k_00806,ytf2__ydiZ_glc__2,yTF 2,ytf2,ydiZ_glc,2,Escherichia coli K-12 MG1655 del_ydiZ,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,p1k_00795;p1k_00796,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/ytf2/YTF_HRS_YDIZ_R2_S61_L002_R1_001.fastq.gz,s3://precise-db/raw_data/ytf2/YTF_HRS_YDIZ_R2_S61_L002_R2_001.fastq.gz,Ye Gao,Ye Gao,True,True,True,True,ytf2:ydiZ_glc,True,True
p1k_00807,ytf2__ynfL_glc__1,yTF 2,ytf2,ynfL_glc,1,Escherichia coli K-12 MG1655 del_ynfL,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,p1k_00795;p1k_00796,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/ytf2/YTF_HRS_YNFL_R1_S58_L002_R1_001.fastq.gz,s3://precise-db/raw_data/ytf2/YTF_HRS_YNFL_R1_S58_L002_R2_001.fastq.gz,Ye Gao,Ye Gao,True,True,True,True,ytf2:ynfL_glc,True,True
p1k_00808,ytf2__ynfL_glc__2,yTF 2,ytf2,ynfL_glc,2,Escherichia coli K-12 MG1655 del_ynfL,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,p1k_00795;p1k_00796,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/ytf2/YTF_HRS_YNFL_R2_S59_L002_R1_001.fastq.gz,s3://precise-db/raw_data/ytf2/YTF_HRS_YNFL_R2_S59_L002_R2_001.fastq.gz,Ye Gao,Ye Gao,True,True,True,True,ytf2:ynfL_glc,True,True
p1k_00809,ytf3__wt_glc2__1,yTF 3,ytf3,wt_glc2,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,sauer trace element mixture,,,,,,p1k_00809;p1k_00810,Nova Seq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/ytf3/YTF_HRS_Ecoli_YieP_HGL_048_S68_L002_R1_001.fastq.gz,s3://precise-db/raw_data/ytf3/YTF_HRS_Ecoli_YieP_HGL_048_S68_L002_R2_001.fastq.gz,Hyungyu Lim,Hyungyu Lim,True,True,True,True,ytf3:wt_glc2,True,True
p1k_00810,ytf3__wt_glc2__2,yTF 3,ytf3,wt_glc2,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,sauer trace element mixture,,,,,,p1k_00809;p1k_00810,Nova Seq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/ytf3/YTF_HRS_Ecoli_YieP_HGL_049_S69_L002_R1_001.fastq.gz,s3://precise-db/raw_data/ytf3/YTF_HRS_Ecoli_YieP_HGL_049_S69_L002_R2_001.fastq.gz,Hyungyu Lim,Hyungyu Lim,True,True,True,True,ytf3:wt_glc2,True,True
p1k_00811,ytf3__wt_pH7_lactate__1,yTF 3,ytf3,wt_pH7_lactate,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,sauer trace element mixture,lactic acid(5),,,,,p1k_00809;p1k_00810,Nova Seq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/ytf3/YTF_HRS_Ecoli_YieP_HGL_050_S70_L002_R1_001.fastq.gz,s3://precise-db/raw_data/ytf3/YTF_HRS_Ecoli_YieP_HGL_050_S70_L002_R2_001.fastq.gz,Hyungyu Lim,Hyungyu Lim,True,True,True,True,ytf3:wt_pH7_lactate,True,True
p1k_00812,ytf3__wt_pH7_lactate__2,yTF 3,ytf3,wt_pH7_lactate,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,sauer trace element mixture,lactic acid(5),,,,,p1k_00809;p1k_00810,Nova Seq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/ytf3/YTF_HRS_Ecoli_YieP_HGL_051_S71_L002_R1_001.fastq.gz,s3://precise-db/raw_data/ytf3/YTF_HRS_Ecoli_YieP_HGL_051_S71_L002_R2_001.fastq.gz,Hyungyu Lim,Hyungyu Lim,True,True,True,True,ytf3:wt_pH7_lactate,True,True
p1k_00813,ytf3__wt_pH55_lactate__1,yTF 3,ytf3,wt_pH55_lactate,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,5.5,glucose,NH4Cl(1),O2,sauer trace element mixture,lactic acid(5),,,,,p1k_00809;p1k_00810,Nova Seq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/ytf3/YTF_HRS_Ecoli_YieP_HGL_052_S72_L002_R1_001.fastq.gz,s3://precise-db/raw_data/ytf3/YTF_HRS_Ecoli_YieP_HGL_052_S72_L002_R2_001.fastq.gz,Hyungyu Lim,Hyungyu Lim,True,True,True,True,ytf3:wt_pH55_lactate,True,True
p1k_00814,ytf3__wt_pH55_lactate__2,yTF 3,ytf3,wt_pH55_lactate,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,5.5,glucose,NH4Cl(1),O2,sauer trace element mixture,lactic acid(5),,,,,p1k_00809;p1k_00810,Nova Seq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/ytf3/YTF_HRS_Ecoli_YieP_HGL_053_S73_L002_R1_001.fastq.gz,s3://precise-db/raw_data/ytf3/YTF_HRS_Ecoli_YieP_HGL_053_S73_L002_R2_001.fastq.gz,Hyungyu Lim,Hyungyu Lim,True,True,True,True,ytf3:wt_pH55_lactate,True,True
p1k_00815,ytf3__wt_pH55_HCl__1,yTF 3,ytf3,wt_pH55_HCl,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,5.5,glucose,NH4Cl(1),O2,sauer trace element mixture,HCl(3),,,,,p1k_00809;p1k_00810,Nova Seq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/ytf3/YTF_HRS_Ecoli_YieP_HGL_054_S74_L002_R1_001.fastq.gz,s3://precise-db/raw_data/ytf3/YTF_HRS_Ecoli_YieP_HGL_054_S74_L002_R2_001.fastq.gz,Hyungyu Lim,Hyungyu Lim,True,True,True,True,ytf3:wt_pH55_HCl,True,True
p1k_00816,ytf3__wt_pH55_HCl__2,yTF 3,ytf3,wt_pH55_HCl,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,5.5,glucose,NH4Cl(1),O2,sauer trace element mixture,HCl(3),,,,,p1k_00809;p1k_00810,Nova Seq,PAIRED,ILLUMINA,2.0,,,,,s3://precise-db/raw_data/ytf3/YTF_HRS_Ecoli_YieP_HGL_055_S75_L002_R1_001.fastq.gz,s3://precise-db/raw_data/ytf3/YTF_HRS_Ecoli_YieP_HGL_055_S75_L002_R2_001.fastq.gz,Hyungyu Lim,Hyungyu Lim,True,True,True,True,ytf3:wt_pH55_HCl,True,True
